SentenceId,View,Opinion
100861,长安,neu
100862,amg,pos
100863,Tiguan,neu
100863,大众,neu
100864,速腾,neu
100865,比亚迪e5,pos
100866,天籁,neu
100867,凯迪拉克,neu
100868,昂克拉,neu
100868,ix25,neu
100869,昂科拉,pos
100869,别克昂科拉encore,pos
100869,别克,pos
100870,别克君越,neu
100871,长安,neu
100872,凯迪拉克CT6,neu
100874,宝马x5,neu
100875,凌渡,neu
100876,双龙,neg
100877,保时捷,neu
100877,法拉利,neu
100877,兰博基尼,neu
100877,宾利,neu
100878,长安cx70,neu
100879,A6,pos
100879,辉昂,pos
100879,大众,pos
100880,宝马,neu
100881,大众,neu
100882,丰田,pos
100883,雅阁,pos
100884,保时捷,neu
100885,日产轩逸,neu
100886,福特,neu
100886,蒙迪欧,neu
100887,瑞纳gs,neu
100888,奥迪q5,neu
100888,奥迪,neu
100889,雷克萨斯ct200h,neu
100890,众泰z500,pos
100891,330,neu
100891,福特,neu
100893,雅阁,pos
100894,途胜,neu
100895,大众,neu
100896,梅赛德斯-奔驰,neu
100897,帝豪gl,neu
100898,宝骏560,pos
100899,中华,neu
100899,东南,neu
100900,高尔夫,neu
100901,长安cs75,pos
100901,长安cs35,pos
100902,速派280,neg
100903,北京奔驰glk,pos
100903,北汽威旺s50,pos
100904,卡罗拉,pos
100905,丰田雷凌,neu
100906,雪弗兰,neu
100907,雷克萨斯,pos
100908,雅阁,pos
100909,北京奔驰,neu
100911,迈腾,neu
100912,现代圣达菲,neu
100912,长城,neu
100912,启辰t70,neu
100913,速腾,neu
100913,c4l,neu
100914,昂科拉,pos
100914,别克,pos
100915,铃木,pos
100916,长安,neu
100917,迈腾b7l,neu
100918,丰田,neu
100918,通用,neu
100919,雪佛兰,pos
100920,上汽大众,neu
100922,ix35,neu
100922,途胜,neu
100923,铃木,neg
100924,东风日产,neu
100925,昕动,pos
100925,科鲁兹,neu
100925,菲亚特,neu
100926,朗逸,neu
100927,宝马,neu
100927,奔驰glc,neu
100927,奔驰,neu
100927,x3,neu
100928,君威,neu
100929,途观,neu
100930,宝马5系,neu
100930,奥迪a6l,neu
100932,本田,neu
100933,大众crosspolo,neu
100934,奥迪,neu
100935,比亚迪,neu
100936,途观,pos
100936,斯柯达,pos
100937,梅赛德斯-奔驰b级,pos
100938,雷克萨斯LX570,neu
100938,雷克萨斯,neu
100939,君越,neu
100940,东风标致408,neu
100941,现代明锐,neu
100942,本田cr-v,neu
100943,路虎发现,neu
100944,宝骏560,pos
100945,奥迪a8l,neu
100946,英朗,neu
100947,起亚kx5,neu
100948,丰田,pos
100948,皇冠,pos
100949,奥迪,neu
100950,福克斯,neu
100950,福睿斯,neu
100950,昂克赛拉,neu
100950,朗逸,neu
100951,宝马,neu
100951,奔驰,neu
100952,别克昂科威,neu
100952,昂科威,neu
100953,雷克萨斯,pos
100953,劳斯莱斯,neu
100953,宾利,neu
100953,路虎,neu
100954,福克斯,neg
100955,马自达,neu
100956,日产阳光,pos
100957,大众,neu
100958,宝马,pos
100959,大众迈腾,neu
100960,凌特sprinter,pos
100961,沃尔沃,neu
100962,富康,neu
100962,奥迪,neu
100962,桑塔纳,neu
100962,捷达,neu
100962,pol0,neu
100963,迈腾,pos
100964,别克,pos
100965,丰田,neu
100965,本田,neu
100965,天籁,neu
100965,凯美瑞,neu
100965,尼桑,neu
100966,华晨宝马,neu
100967,阿特兹,neg
100968,特斯拉,neu
100968,桑塔纳,neu
100969,海马m6,pos
100970,猎豹cs10,pos
100971,RX5,pos
100971,荣威,pos
100971,荣威360,pos
100972,本田飞度,neu
100973,锋范,neu
100973,速腾,neu
100973,Polo,neu
100974,福特翼虎,neu
100975,308s,pos
100975,福克斯,neu
100975,高尔夫,neu
100976,丰田rav4,neu
100977,阿特兹,neu
100977,马自达6睿翼,neu
100977,昂克赛拉cx-4,neu
100978,一汽丰田,neu
100978,夏利,neg
100979,赛欧致炫捷达,neu
100980,速腾,neu
100981,凯迪拉克,neu
100981,昂科威,neu
100981,君威gs,neu
100982,朗行,neu
100982,上海大众,neu
100983,酷威,pos
100984,福特fusion,neu
100984,蒙迪欧,neu
100985,途观,pos
100985,自由光,pos
100986,宝马m2,neu
100987,桑塔纳,neu
100988,东风悦达起亚,neg
100989,凌渡,neu
100990,宝马x4,neu
100991,启辰,neu
100992,大众速腾,neu
100993,昂科拉,pos
100994,福睿斯,neu
100995,长安,neu
100996,大众,neu
100997,君越,neg
100999,起亚k3,neu
101000,丰田,neu
101001,标致,neu
101002,标致308,pos
101003,途观,pos
101004,c6,neu
101004,东风雪铁龙,neu
101005,本田锋范,neu
101006,昂科威,neu
101006,君越,neu
101007,奥迪,neu
101007,大众,neu
101008,福特探险者,neu
101009,奥迪,neu
101010,威朗,neu
101010,别克英朗,neu
101011,福特野马,neu
101012,gl,neg
101012,雪铁龙,neu
101013,北京现代,neu
101013,领动,neu
101013,途胜,neu
101013,名图,neu
101014,长安cs95,pos
101014,路虎发现5,pos
101014,途观,pos
101015,福特,neu
101016,北京现代,neu
101016,现代,neu
101016,ix35,neu
101016,ix25,neu
101017,宝马,neu
101018,比亚迪f0,neu
101018,5系,neu
101018,atsl,pos
101019,rav4荣放,pos
101019,荣放,pos
101020,东风雪铁龙,neu
101021,大众,pos
101022,迈腾,neu
101023,福克斯,pos
101024,大众,neu
101024,奔驰,neu
101024,宝马,neu
101024,欧宝,neu
101024,保时捷,neu
101024,奥迪,neu
101025,福特蒙迪欧,neu
101026,ds5,neu
101026,雪铁龙,neu
101027,Cross Polo,pos
101028,智跑,neg
101029,帕萨特,neu
101029,途观,neu
101029,上汽大众,neu
101030,丰田rav4,neu
101031,广汽传祺,neu
101032,奥迪,neu
101032,奥迪r8e-tron,neu
101033,大众,pos
101034,千里马,neu
101035,别克,neu
101036,起亚,neu
101037,保时捷凯宴,neu
101037,奥迪a8,neu
101037,奔驰s系,neu
101037,林肯,neu
101038,宝马x5m4,neu
101039,大众,neu
101040,迈巴赫,neu
101041,长安马自达,neu
101042,北汽,neu
101042,宝骏730,pos
101042,北汽幻速h3f,neg
101043,威驰,neu
101044,飞度,neu
101045,江淮,neu
101046,秀尔,pos
101046,长城越野,neu
101047,jeep牧马人,neu
101048,途胜,neu
101049,英朗,neu
101050,奥迪,pos
101051,昕动,pos
101051,斯柯达,pos
101052,奥迪a6,neu
101053,英菲尼迪,neu
101053,奔驰,neu
101053,q60,neu
101054,昕锐,neu
101055,捷达,neu
101056,宝马,neu
101057,东风标致,neu
101058,大众,neu
101059,大众,pos
101061,雪铁龙dse-tense,neu
101061,大众,neu
101062,路虎,neu
101063,君威,neu
101063,别克,neu
101064,君越,neu
101065,帕萨特,neu
101065,t5,neu
101065,大众,neu
101065,t3,neu
101066,梅赛德斯-amgglc43,neu
101066,glc,neu
101066,奔驰,neu
101067,golf,neu
101068,翼虎,neu
101068,福特,neu
101070,睿翼,neu
101070,阿特兹,neu
101070,老马,neu
101070,一汽马自达,neu
101071,丰田,neu
101072,悦翔v7,neu
101073,本田雅阁,neu
101074,蒙迪欧,pos
101075,科帕奇,neu
101075,丰田锐志,neu
101076,大众,neu
101076,本田,neu
101076,奔驰,neu
101076,宝马,neu
101076,日产,neu
101076,通用,neu
101076,丰田,neu
101076,沃尔沃,neu
101076,福特,neu
101077,斯柯达kodiaq,neu
101077,kodiaq,neu
101078,奥迪,neu
101079,cs35,pos
101079,长安cs35,pos
101080,福特,neu
101081,斯柯达昕动,neu
101082,速派,pos
101082,迈腾,neu
101083,高尔夫7代,neu
101084,飞度,neu
101085,一汽奥迪q5,neu
101086,帕萨特,pos
101086,Passat,neu
101087,汉兰达,neu
101088,蒙迪欧,neu
101089,标致508,pos
101090,保时捷,neu
101091,君越,neu
101092,长安铃木,pos
101092,启悦,pos
101093,轩逸,neu
101094,兰博基尼-gallardo,neu
101095,长安马自达,neu
101096,宝马,neu
101097,捷豹,neu
101098,POLO,neu
101098,大众,neu
101099,劳斯莱斯,pos
101100,野马,neu
101100,福特,neu
101101,威朗,neu
101102,北汽幻速,neu
101102,幻速,neu
101103,奥迪,neu
101103,奥迪tt,neu
101104,途安L,pos
101105,奥迪r8,neu
101106,宝骏730,neu
101107,捷豹xe,pos
101108,玛莎拉蒂,neu
101109,大众迈腾,pos
101110,标致307,neu
101110,标致,neu
101110,标致505,neu
101111,北京现代瑞纳,neg
101112,布加迪,neu
101113,奥迪,neu
101114,凯美瑞,pos
101114,雅阁,neu
101115,奥迪,pos
101116,东风,neu
101116,英菲尼迪Q50L,neu
101117,奥迪,neu
101117,奥迪a4l,pos
101118,本田思域,neu
101119,蓝鸟,neu
101120,丰田,neu
101121,传祺,pos
101121,雅致,pos
101122,名图,neu
101123,大众,neu
101125,宝骏730,neu
101126,晶锐,pos
101127,福特,neu
101128,长安福特,neu
101128,福特,neu
101129,凯越,neu
101130,帝豪gs,pos
101130,远景,pos
101130,风光580,pos
101131,昂科威,neu
101131,英朗gt君威,neu
101131,别克,neu
101131,凯越,neu
101131,君越,neu
101132,众泰t600,pos
101133,思铂睿,pos
101133,spirior,pos
101134,passt,pos
101134,明锐,pos
101135,现代ix35,neu
101136,东风雪铁龙,neu
101137,雪佛兰科鲁兹,pos
101138,凌渡,pos
101138,凌渡gts,pos
101139,长安马自达,neu
101140,起亚,neu
101141,缤智,neu
101141,crv思铂睿,neu
101141,凌派,pos
101141,雅阁,neu
101141,缤智缤智,neu
101142,哈弗h6,neu
101143,帝豪,neu
101144,宝骏730,neu
101145,众泰t600,pos
101145,奥迪q5,pos
101145,途锐,pos
101146,大众e-golf,pos
101147,雅阁,neu
101148,长城,neu
101149,沃尔沃,neu
101149,高尔夫,neu
101150,别克,pos
101151,c3-xr,pos
101152,别克,neu
101152,凯越,neu
101152,HRV,neu
101153,宝马,neu
101154,雷凌,pos
101155,速腾,neu
101156,汉兰达,neu
101157,牧马人,neu
101157,jeep牧马人牧马人,neu
101158,cx-4,neu
101158,一汽马自达,neu
101159,凯迪拉克xts,pos
101160,大众,neu
101161,日产,neu
101161,轩逸,neu
101161,z300,neu
101162,雪佛兰创酷,pos
101162,森雅r7,pos
101163,大众,neg
101164,500,neg
101164,途安,pos
101165,雪佛兰,neu
101166,上海通用雪佛兰,neg
101166,赛欧,neg
101167,标致雪铁龙,neg
101168,君威,neu
101169,迈腾b8,neu
101170,英朗,neu
101171,卡罗拉,neu
101172,本田,neu
101172,fit,neu
101173,凯迪拉克,neu
101173,f150,neu
101173,福特,neu
101174,保时捷,neu
101174,保时捷panamera,pos
101176,奇骏,neu
101177,凯迪拉克ct6,neu
101178,速腾,neu
101179,奇骏,neu
101180,指南者,neu
101181,上海大众,neg
101182,捷豹,neu
101184,rav4,pos
101185,福克斯,neu
101186,途观,pos
101187,中华,neu
101187,宝马,neu
101187,中华v3,neu
101188,锐界,neu
101188,昂科威,neu
101188,森林人,neu
101188,途观,neu
101188,汉兰达,neu
101189,宝马,neu
101190,高尔夫,pos
101191,大众高尔夫,neu
101192,斯柯达明锐,neu
101193,别克,neu
101193,君越,neu
101195,ssss,neu
101196,哈弗,neu
101196,哈弗h2,neu
101196,哈弗h9,neu
101196,哈弗h1,neu
101197,北汽幻速h3f,pos
101198,Q380,neu
101199,科鲁兹,neu
101200,东风日产,neu
101200,楼兰,neu
101201,骐达,neu
101202,途观,neu
101203,宝马x3xdrive20i,neu
101204,东风标致,neu
101205,朗逸,neu
101206,奥迪ttclubsportturbo,neu
101207,大众夏朗,neu
101208,威驰,neu
101209,牧马人,pos
101210,本田,neu
101210,phev,neu
101211,哈弗,pos
101211,哈弗H6 Coupe,pos
101213,帕萨特,neu
101214,别克,neu
101215,奥迪,neu
101216,Lavida,pos
101216,朗行,pos
101216,Gran,pos
101217,aventador,pos
101218,路虎,neu
101218,大众,neu
101219,日产天籁,neu
101220,迈腾,neu
101221,英朗,neu
101222,天籁,pos
101222,凯美瑞,pos
101222,大众,pos
101222,雅阁,pos
101223,一汽丰田,neu
101224,奥迪,pos
101225,奥迪,pos
101225,奥迪a4,pos
101225,q5,pos
101225,q7,neu
101226,福睿斯,pos
101229,英菲尼迪fx,neu
101230,东风日产,neu
101232,广汽传祺,neu
101233,科鲁兹,neg
101234,高尔夫,neu
101235,丰田,pos
101235,特斯拉,neu
101236,晶锐,pos
101237,大众,neu
101238,奥迪,neu
101239,哈弗,neu
101240,e200l,neu
101240,奔驰e级,neu
101241,卡罗拉,pos
101241,丰田,pos
101242,大众,neu
101243,凌渡,neu
101244,奥迪,pos
101245,绅宝x25,pos
101246,蓝鸟,neu
101247,江淮,neu
101247,康明斯,neu
101248,轩逸,neu
101249,宝马,neu
101249,7系,pos
101250,奥迪q7,neu
101251,宝马4系grancoupe,neu
101252,保时捷macan,neu
101252,q3,neu
101252,macan,neu
101252,众泰,neu
101253,别克gl8,neu
101254,长城哈佛h1,neu
101254,别克凯越,neu
101255,英朗,neu
101256,凯迪拉克PHEV,neu
101257,东风标致,neu
101258,君威,neu
101259,宝马,neu
101259,凯迪拉克,pos
101259,奔驰,neu
101259,奥迪,neu
101259,林肯,neu
101260,宝马,neu
101261,宝马,neu
101262,奥迪q5,neu
101263,轩逸,neu
101265,大众,neg
101266,传祺gs4,neu
101267,大众,neu
101267,朗逸,neu
101268,卡罗拉,pos
101269,福睿斯,neu
101270,广汽本田,pos
101271,菲亚特500,pos
101272,哈弗,neu
101272,吉利,neu
101272,传祺,neu
101272,荣威,neu
101273,途观,neu
101274,雷诺,neu
101274,日产,neu
101275,长安,neu
101276,桑塔纳,pos
101277,xts,neu
101278,广汽传祺,pos
101279,朗动,neu
101279,宝来,neu
101279,大众,neu
101279,速腾,neu
101279,朗逸,neu
101279,轩逸,neu
101279,捷达,neu
101279,凯越,neu
101279,途观,neu
101280,i8,neu
101280,宝马i9,pos
101281,马自达,neu
101282,奥迪,pos
101282,q3,pos
101283,奇骏,neu
101283,CX-5,neu
101283,RAV4汉兰达,neu
101283,CR-V,neu
101283,汉兰达,neu
101284,东风日产,neu
101284,天籁,neu
101285,五菱,pos
101286,玛莎拉蒂,neu
101286,特斯拉,neu
101286,雷克萨斯,neu
101287,雅阁,neu
101288,沃尔沃,neu
101289,卡罗拉,neu
101290,雨燕,neu
101291,凯迪拉克,pos
101291,现代,pos
101291,ct6,pos
101292,大众,neu
101293,哈弗h7,pos
101293,长途,pos
101293,h7,pos
101294,雷克萨斯es,neu
101295,斯柯达,neu
101296,丰田,neu
101296,凯美瑞,neu
101298,凌渡,neu
101298,上汽大众,neu
101299,奥迪,pos
101299,ats-l,neu
101300,大众,pos
101300,明锐,pos
101300,斯柯达,pos
101301,梅赛德斯-迈巴赫s600,pos
101302,轩逸,pos
101303,途观,neg
101304,欧宝,pos
101305,宝来,neu
101306,特斯拉,neu
101306,众泰,neu
101307,宝马,neu
101308,帕萨特,neu
101308,路虎揽胜,neu
101309,lavida,neu
101309,朗逸,neu
101310,途观,pos
101311,凯迪拉克xt5,neu
101312,凌派,neu
101312,速腾,neu
101312,别克英朗,neu
101312,威朗,neu
101312,博瑞,neu
101312,别克,neu
101312,408,neu
101312,k4,neu
101312,英朗,neu
101312,名图,neu
101313,瑞风m5,pos
101314,宝马,neu
101314,一汽丰田,neu
101314,长安福特,neu
101314,东风悦达起亚,neu
101315,飞度,neu
101316,卡罗拉,pos
101316,威驰,pos
101317,揽胜sport,neu
101318,野马,neu
101318,福特野马,neu
101319,奔驰c级,neu
101319,奥迪a4l,neu
101319,宝马3系,neu
101320,途观,neu
101321,凯迪拉克srx,neu
101322,奔驰,neu
101322,奔奔,neu
101322,宝马,neu
101322,奥拓,neu
101322,奥迪,neu
101322,宝骏,neu
101323,一汽丰田,neu
101324,雷克萨斯高尔夫,neu
101325,五菱,neu
101326,奥德赛,neu
101327,缤智,pos
101327,昂科拉,pos
101328,丰田,neu
101329,宝马525li,neu
101330,斯柯达,neu
101331,捷达,neu
101332,普力马,neu
101333,吉利,neu
101334,锐界,neu
101335,凌渡,neg
101336,奥迪a3,neu
101337,标致,neu
101338,cs75,pos
101338,长安cs75,pos
101339,福克斯,neu
101340,宝马,neu
101341,大众捷达,neu
101342,君越,neu
101343,翼虎,neu
101344,途安l,pos
101345,福克斯,neu
101346,上海大众途观,neg
101347,兰博基尼,neu
101348,别克昂科威,neu
101349,威驰,neu
101349,一汽丰田,neu
101349,卡罗拉,neu
101350,红旗奔腾,neu
101350,中国一汽,neu
101351,gti,neu
101351,福克斯,neu
101351,高尔夫,neu
101352,奥迪,neu
101353,明锐,pos
101354,宝骏560,pos
101354,风光580,pos
101354,长安cx70,pos
101355,宝马,neu
101356,昂科威,pos
101357,梅赛德斯-奔驰gle,pos
101358,帕萨特,neu
101358,雅阁,neu
101359,英朗,neu
101361,君越,pos
101362,宝马,neu
101362,宝马X5,pos
101363,宝骏560,pos
101364,长安cs75,neu
101366,本田,pos
101366,冠道,pos
101367,奥迪a4,pos
101368,昂科拉,pos
101369,蒙迪欧致胜,neu
101370,一汽-大众,pos
101370,宝来,pos
101370,大众,pos
101371,宝马5系,neu
101373,途安L,pos
101374,双龙,neu
101375,桑塔纳,neg
101375,波罗,neg
101376,夏朗,neu
101377,东风日产,neu
101379,c4l,neu
101379,雪铁龙,neu
101380,蒙迪欧,neu
101381,雪铁龙,neu
101382,丰田,neu
101382,C-HR,neu
101383,高尔夫7,neu
101383,凌度迈腾,neu
101384,道奇公羊皮卡5700lram1500,neu
101385,本田,pos
101385,雅阁锐,pos
101386,宝马,pos
101387,大众,neu
101388,高尔夫r-line,pos
101389,宝马,neu
101389,奔驰,neu
101389,路虎,neu
101389,标致,neu
101390,捷豹,neu
101391,宝马m135i,pos
101392,大众polo,neu
101393,上海通用,neg
101393,上海通用别克,neg
101393,昂科威,neg
101394,奥迪,neu
101395,特斯拉,neu
101395,比亚迪,neu
101396,宝马,neu
101397,威朗,neu
101398,凯迪拉克,neu
101399,桑塔纳,pos
101400,瑞虎5,neu
101400,宝骏560,neu
101401,启辰r50,pos
101402,凯迪拉克,neu
101403,翼虎,neu
101404,玛莎拉蒂,neu
101404,玛莎拉蒂ghibli,neu
101404,玛莎拉蒂gt,neu
101405,红旗,neu
101406,宝马,neu
101406,bmw,neu
101407,Z4,neu
101407,保时捷Boxter,neu
101407,奥迪TT,neu
101408,起亚kx3,neu
101408,东风悦达,neu
101409,福特翼虎,pos
101411,锐界,pos
101411,汉兰达,pos
101412,大众,pos
101413,荣威,neu
101414,东风风度mx5,neu
101415,思域,neu
101416,别克凯越,neu
101416,上汽通用,neu
101417,哈弗h2,pos
101418,威驰,pos
101419,奥迪,neu
101419,大众,neu
101420,沃尔沃polestar,neu
101421,梅赛德斯-奔驰,neu
101422,宝马520,neu
101423,桑塔纳,neu
101424,福克斯,pos
101425,沃尔沃,neu
101426,东风悦达起亚k2,neu
101427,东风标致,neu
101429,梅赛德斯-奔驰,pos
101430,众泰z700,neu
101432,威驰,pos
101433,奥迪rs3,pos
101433,奥迪a3,neu
101433,奥迪rs3sportback,pos
101434,猎豹,neu
101435,福特,neu
101436,本田思域typer,neu
101436,本田,neu
101437,一汽奥迪q3,neu
101438,广汽传祺,neu
101439,保时捷,pos
101440,奥迪,neu
101440,a6,neu
101441,宝马525,neu
101442,jeep,neu
101443,迈腾b7l,neu
101444,起亚k5,neu
101445,梅赛德斯-奔驰,pos
101446,别克,neu
101447,轩逸,neu
101448,奥迪,neu
101448,奥迪q745,neu
101449,accord,pos
101449,雅阁,pos
101450,宝马,neu
101451,北京现代,neu
101453,宝马,neu
101454,福特,pos
101455,翼虎,pos
101456,yeti,pos
101456,斯柯达,pos
101457,北汽幻速,pos
101457,幻速h2,pos
101458,宝马,neu
101459,捷豹,neu
101459,劳斯莱斯,neu
101460,宝马,neu
101460,奔驰,neu
101460,路虎,neu
101461,海马m6,neu
101462,标致308,neu
101463,迈巴赫,neu
101464,帕萨特,neu
101464,迈腾,neu
101465,途观,pos
101466,绅宝x35,pos
101467,高尔夫嘉旅,neu
101468,奥迪a3,neu
101469,Yeti,pos
101469,大众,pos
101469,EA211,pos
101470,卡罗拉,neu
101471,宝骏560,neu
101472,帝豪gl,neu
101472,吉利,neu
101473,雷凌,pos
101474,雷凌,neu
101475,朗逸,neu
101476,宝马x1,neu
101478,宝马,neu
101479,gmc,neu
101479,奔驰,neu
101479,大众,neu
101480,奥迪a6l,neu
101480,传奇,neu
101481,索兰托l,pos
101482,丰田雅力士,neu
101482,yarisl致炫,neu
101483,雪佛兰,neu
101484,福特,neu
101485,大众,neu
101486,奥迪A6L,neu
101486,辉昂,pos
101486,大众,pos
101487,福特,neu
101488,福克斯,neu
101488,蒙迪欧致胜,neu
101489,宝马,neu
101490,保时捷911,pos
101491,瑞风s3,pos
101493,奥迪,neu
101494,宝骏560,pos
101495,斯巴鲁,neu
101495,森林人,neu
101495,傲虎,neu
101495,翼豹,neu
101496,迈锐宝,neu
101497,汉兰达,pos
101498,众泰z500,pos
101499,宝马,neu
101500,宝马,neu
101501,君越,neu
101502,梅赛德斯-奔驰,neu
101503,撼路者,pos
101503,普拉多2700,pos
101503,普拉多,pos
101503,帕杰罗,pos
101504,奔驰c级,neu
101505,保时捷,neu
101505,大众,neu
101506,奥迪quattro,neu
101507,菲亚特熊猫,neu
101508,c6,neu
101508,雪铁龙,neu
101509,q3,pos
101509,红旗,pos
101510,逍客,neu
101511,途安L,neu
101512,捷达,neu
101513,迈锐宝,neu
101514,奥迪,neu
101515,宝马,neu
101515,奔驰,neu
101516,马自达,neu
101517,大众volkswagen,neu
101518,锐界,pos
101519,启辰t70,neu
101520,Cross Polo,neu
101521,雅阁,neu
101521,君越,neu
101522,gs4,pos
101522,广汽传祺,pos
101523,马自达睿翼,neu
101524,大众朗逸,neu
101525,陆风,neu
101526,汉兰达,neu
101527,本田CR-V,neu
101527,丰田RAV4,neu
101528,传祺gs4,pos
101529,福睿斯,pos
101530,明锐,pos
101531,凌渡,pos
101531,大众,pos
101531,雪铁龙,pos
101532,速腾,neu
101533,晶锐,neu
101534,宾利gt,neu
101535,广汽传祺,neu
101536,卡罗拉,neu
101537,宝马,neu
101537,宝马2系,neu
101537,2系grantourer,neu
101538,宝马520,pos
101539,撼路者,pos
101539,福特,pos
101540,雷克萨斯,neu
101541,翼虎,neu
101542,宝马x5,neu
101542,宾利,neu
101543,奥迪a5,neu
101544,森林人,neu
101544,大众,neg
101545,3008,pos
101545,东风标致,pos
101546,斯柯达,pos
101547,别克gl8,neu
101548,长安,neu
101548,马自达3,neu
101549,现代ix35,neu
101550,奥迪ttrs,neu
101552,帕萨特,pos
101553,大众,pos
101554,马自达,pos
101555,比亚迪,pos
101556,哈弗,neu
101557,奥迪s4,neu
101557,奥迪rs,neu
